0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.499,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4992,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991,5.4991
8.6961,8.733,8.7246,8.7312,8.766,8.7555,8.7669,8.763,8.6964,8.7438,8.737,8.7506,8.7284,8.711,8.7791,8.7169,8.7287,8.771,8.7733,8.7686,8.7451,8.7763,8.7791,8.7154,8.6984,8.7089,8.7337,8.6957,8.7619,8.7791,8.7502,8.7531,8.7169,8.7538,8.7549,8.6966,8.7623,8.6946,8.6958,8.7109,8.7682,8.7541,8.695,8.7096,8.7671,8.7379,8.7544,8.7218,8.7513,8.7317,8.7475,8.7102,8.7036,8.7258,8.735,8.7778,8.7791,8.6999,8.7654,8.7124,8.7639,8.7281,8.7175,8.7146,8.7635,8.7379,8.7383,8.7093,8.7238,8.704,8.6958,8.769,8.698,8.7626,8.7178,8.7573,8.7718,8.7435,8.7192,8.7638,8.72,8.764,8.7078,8.7065,8.695,8.7321,8.732,8.7501,8.7638,8.7203,8.771,8.7042,8.7376,8.7737,8.7438,8.7783,8.7314,8.7063,8.7338,8.7126,8.6929,8.7269,8.7343,8.765,8.7417,8.7085,8.7163,8.7621,8.7558,8.7622,8.7266,8.7789,8.7438,8.7166,8.7113,8.7601,8.7791,8.6924,8.7706,8.7121,8.736,8.7217,8.7163,8.7709,8.7196,8.7065,8.7424,8.6964,8.7557,8.7099,8.7454,8.7457,8.7576,8.7113,8.7716,8.7454,8.7047,8.7475,8.7435,8.7086,8.7589,8.707,8.7407,8.7723,8.7519,8.7357,8.6916,8.7575,8.7049,8.7546,8.7681,8.779,8.7611,8.6927,8.7017,8.7241,8.7569,8.7336,8.7656,8.7715,8.7728,8.708,8.7309,8.7602,8.7709,8.7687,8.7148,8.7171,8.7651,8.7086,8.7385,8.7022,8.7458,8.7334,8.743,8.7643,8.757,8.734,8.7655,8.746,8.7323,8.7766,8.7573,8.7543,8.7547,8.7684,8.7123,8.7308,8.7545,8.697,8.7101,8.6908,8.7539,8.723,8.6923,8.758,8.7665,8.7359,8.7776,8.6991
11.791,11.842,11.869,11.809,11.914,11.863,11.872,11.88,11.792,11.821,11.823,11.812,11.858,11.773,11.861,11.866,11.816,11.907,11.92,11.877,11.856,11.899,11.919,11.859,11.807,11.856,11.807,11.777,11.882,11.88,11.846,11.902,11.842,11.867,11.88,11.82,11.866,11.788,11.838,11.801,11.885,11.9,11.845,11.824,11.831,11.832,11.826,11.818,11.828,11.816,11.898,11.784,11.772,11.8,11.813,11.909,11.917,11.76,11.915,11.817,11.872,11.819,11.816,11.821,11.896,11.858,11.87,11.826,11.832,11.767,11.838,11.887,11.846,11.892,11.835,11.83,11.9,11.807,11.811,11.855,11.852,11.842,11.832,11.845,11.836,11.845,11.834,11.843,11.872,11.826,11.857,11.793,11.876,11.897,11.816,11.905,11.87,11.794,11.842,11.793,11.814,11.833,11.86,11.903,11.848,11.855,11.836,11.886,11.87,11.892,11.868,11.921,11.855,11.838,11.827,11.894,11.907,11.753,11.853,11.841,11.854,11.781,11.799,11.867,11.78,11.797,11.892,11.838,11.887,11.771,11.855,11.871,11.822,11.794,11.846,11.861,11.855,11.817,11.866,11.796,11.872,11.819,11.869,11.921,11.862,11.865,11.83,11.896,11.77,11.858,11.844,11.865,11.877,11.784,11.839,11.814,11.884,11.861,11.829,11.848,11.883,11.802,11.809,11.899,11.92,11.887,11.826,11.862,11.895,11.854,11.847,11.793,11.817,11.8,11.804,11.848,11.833,11.828,11.87,11.841,11.811,11.848,11.824,11.826,11.88,11.865,11.843,11.865,11.902,11.846,11.807,11.821,11.843,11.812,11.786,11.874,11.84,11.851,11.915,11.844
14.742,14.864,14.861,14.822,14.857,14.843,14.869,14.835,14.771,14.789,14.833,14.755,14.827,14.752,14.883,14.816,14.829,14.906,14.923,14.852,14.861,14.834,14.857,14.814,14.831,14.808,14.795,14.76,14.893,14.884,14.797,14.903,14.846,14.835,14.842,14.784,14.871,14.808,14.787,14.821,14.898,14.909,14.807,14.834,14.847,14.768,14.837,14.84,14.813,14.786,14.868,14.805,14.774,14.787,14.797,14.866,14.915,14.78,14.86,14.793,14.815,14.802,14.809,14.817,14.852,14.863,14.866,14.775,14.786,14.767,14.854,14.872,14.811,14.851,14.811,14.802,14.883,14.788,14.804,14.843,14.871,14.784,14.859,14.86,14.826,14.853,14.853,14.821,14.829,14.84,14.807,14.771,14.863,14.855,14.801,14.929,14.813,14.784,14.807,14.808,14.817,14.823,14.884,14.893,14.805,14.809,14.86,14.894,14.895,14.879,14.821,14.881,14.821,14.845,14.831,14.918,14.866,14.727,14.806,14.782,14.841,14.799,14.805,14.882,14.732,14.77,14.889,14.822,14.838,14.737,14.82,14.883,14.79,14.816,14.809,14.869,14.829,14.805,14.843,14.802,14.883,14.806,14.872,14.938,14.855,14.827,14.786,14.834,14.714,14.853,14.783,14.875,14.885,14.732,14.865,14.818,14.837,14.835,14.812,14.872,14.885,14.816,14.789,14.911,14.902,14.822,14.841,14.811,14.847,14.823,14.786,14.756,14.777,14.808,14.788,14.867,14.819,14.853,14.878,14.818,14.83,14.806,14.832,14.839,14.873,14.875,14.787,14.859,14.92,14.833,14.754,14.762,14.833,14.793,14.756,14.872,14.83,14.827,14.883,14.815
17.647,17.717,17.706,17.663,17.729,17.735,17.74,17.655,17.636,17.647,17.74,17.613,17.734,17.629,17.731,17.649,17.72,17.729,17.775,17.731,17.71,17.703,17.739,17.635,17.719,17.709,17.639,17.609,17.766,17.721,17.637,17.728,17.741,17.664,17.677,17.652,17.691,17.688,17.645,17.664,17.765,17.742,17.7,17.685,17.716,17.608,17.664,17.696,17.686,17.616,17.766,17.625,17.656,17.653,17.687,17.764,17.774,17.681,17.744,17.625,17.719,17.62,17.647,17.657,17.669,17.696,17.733,17.619,17.649,17.619,17.697,17.719,17.711,17.735,17.667,17.677,17.762,17.613,17.705,17.725,17.716,17.658,17.762,17.677,17.698,17.674,17.729,17.704,17.695,17.659,17.664,17.66,17.692,17.669,17.688,17.79,17.669,17.651,17.628,17.665,17.669,17.684,17.763,17.79,17.631,17.626,17.729,17.776,17.726,17.714,17.665,17.728,17.672,17.677,17.721,17.741,17.716,17.573,17.623,17.675,17.663,17.624,17.65,17.729,17.579,17.597,17.78,17.696,17.676,17.635,17.662,17.72,17.679,17.689,17.662,17.711,17.693,17.646,17.69,17.686,17.777,17.666,17.699,17.811,17.677,17.649,17.669,17.687,17.594,17.675,17.63,17.709,17.723,17.598,17.758,17.638,17.728,17.672,17.654,17.772,17.706,17.713,17.634,17.748,17.796,17.637,17.718,17.71,17.692,17.667,17.659,17.593,17.625,17.647,17.643,17.684,17.657,17.69,17.752,17.696,17.737,17.626,17.728,17.737,17.776,17.718,17.606,17.757,17.808,17.733,17.577,17.619,17.669,17.648,17.64,17.724,17.718,17.715,17.787,17.704
20.095,20.167,20.117,20.118,20.183,20.099,20.104,20.168,20.142,20.14,20.187,20.111,20.13,20.165,20.148,20.157,20.178,20.11,20.173,20.106,20.128,20.121,20.102,20.096,20.159,20.119,20.157,20.093,20.143,20.13,20.151,20.098,20.117,20.168,20.136,20.139,20.146,20.094,20.114,20.113,20.123,20.181,20.133,20.095,20.152,20.157,20.148,20.169,20.161,20.139,20.154,20.154,20.184,20.111,20.116,20.156,20.178,20.147,20.123,20.09,20.106,20.139,20.135,20.181,20.143,20.109,20.166,20.121,20.139,20.156,20.161,20.12,20.183,20.125,20.157,20.1,20.105,20.092,20.114,20.172,20.129,20.172,20.135,20.089,20.18,20.115,20.15,20.165,20.152,20.144,20.105,20.098,20.17,20.172,20.134,20.179,20.172,20.131,20.16,20.161,20.108,20.171,20.126,20.146,20.106,20.101,20.15,20.109,20.114,20.181,20.171,20.101,20.169,20.148,20.113,20.135,20.102,20.103,20.144,20.139,20.144,20.102,20.103,20.179,20.092,20.135,20.101,20.117,20.121,20.133,20.179,20.125,20.168,20.118,20.183,20.125,20.149,20.177,20.144,20.181,20.154,20.097,20.15,20.13,20.161,20.127,20.144,20.135,20.165,20.106,20.14,20.164,20.135,20.179,20.173,20.178,20.107,20.114,20.092,20.099,20.141,20.136,20.157,20.181,20.12,20.125,20.102,20.17,20.14,20.136,20.168,20.116,20.18,20.145,20.151,20.094,20.156,20.153,20.094,20.138,20.155,20.097,20.105,20.159,20.161,20.13,20.144,20.102,20.171,20.117,20.177,20.169,20.118,20.15,20.167,20.175,20.12,20.142,20.161,20.182
20.113,20.135,20.109,20.197,20.139,20.153,20.13,20.199,20.167,20.157,20.119,20.179,20.193,20.166,20.196,20.188,20.166,20.151,20.15,20.191,20.137,20.127,20.17,20.162,20.114,20.165,20.199,20.167,20.153,20.161,20.124,20.189,20.19,20.152,20.177,20.2,20.126,20.196,20.169,20.145,20.114,20.163,20.11,20.14,20.136,20.161,20.195,20.13,20.12,20.162,20.139,20.175,20.156,20.119,20.114,20.156,20.119,20.161,20.12,20.195,20.157,20.187,20.155,20.129,20.166,20.143,20.146,20.155,20.17,20.128,20.147,20.135,20.121,20.124,20.133,20.174,20.16,20.113,20.193,20.194,20.126,20.168,20.185,20.171,20.156,20.188,20.126,20.116,20.127,20.163,20.136,20.114,20.171,20.184,20.187,20.186,20.186,20.116,20.154,20.172,20.166,20.185,20.116,20.14,20.185,20.107,20.194,20.188,20.176,20.115,20.118,20.16,20.184,20.134,20.113,20.158,20.193,20.147,20.172,20.187,20.155,20.109,20.137,20.149,20.117,20.167,20.136,20.197,20.11,20.158,20.183,20.122,20.191,20.124,20.184,20.179,20.184,20.189,20.114,20.183,20.117,20.108,20.187,20.123,20.18,20.159,20.121,20.2,20.174,20.156,20.152,20.192,20.2,20.165,20.145,20.122,20.17,20.194,20.133,20.185,20.141,20.143,20.167,20.119,20.141,20.13,20.198,20.175,20.188,20.175,20.137,20.126,20.192,20.122,20.179,20.149,20.123,20.196,20.121,20.15,20.159,20.147,20.118,20.144,20.166,20.123,20.198,20.128,20.192,20.116,20.173,20.128,20.173,20.157,20.121,20.169,20.138,20.179,20.142,20.188
20.109,20.146,20.124,20.188,20.158,20.199,20.143,20.124,20.165,20.143,20.132,20.126,20.166,20.143,20.196,20.16,20.197,20.169,20.148,20.201,20.146,20.165,20.16,20.133,20.109,20.198,20.152,20.192,20.16,20.177,20.119,20.177,20.179,20.171,20.115,20.134,20.145,20.126,20.138,20.164,20.132,20.144,20.189,20.113,20.196,20.156,20.118,20.178,20.122,20.176,20.192,20.181,20.181,20.124,20.166,20.16,20.167,20.183,20.17,20.146,20.154,20.125,20.139,20.129,20.125,20.148,20.134,20.131,20.173,20.122,20.113,20.171,20.194,20.147,20.117,20.189,20.14,20.171,20.123,20.168,20.142,20.14,20.184,20.156,20.121,20.149,20.198,20.198,20.148,20.161,20.135,20.138,20.12,20.137,20.126,20.188,20.163,20.192,20.148,20.119,20.148,20.173,20.139,20.118,20.122,20.183,20.117,20.189,20.187,20.182,20.117,20.2,20.184,20.177,20.145,20.157,20.142,20.179,20.173,20.195,20.151,20.106,20.189,20.126,20.155,20.161,20.179,20.18,20.138,20.156,20.116,20.165,20.195,20.147,20.18,20.127,20.113,20.183,20.16,20.15,20.125,20.161,20.142,20.123,20.184,20.201,20.13,20.135,20.141,20.122,20.167,20.176,20.175,20.179,20.122,20.145,20.172,20.196,20.192,20.153,20.201,20.164,20.132,20.173,20.183,20.145,20.138,20.113,20.124,20.168,20.174,20.178,20.167,20.111,20.194,20.197,20.125,20.2,20.135,20.128,20.117,20.163,20.149,20.175,20.112,20.121,20.167,20.16,20.141,20.121,20.128,20.116,20.139,20.141,20.145,20.166,20.181,20.178,20.188,20.13
20.182,20.11,20.18,20.174,20.121,20.145,20.141,20.134,20.188,20.193,20.141,20.161,20.155,20.16,20.152,20.121,20.12,20.115,20.196,20.136,20.18,20.202,20.192,20.151,20.186,20.127,20.168,20.135,20.132,20.197,20.132,20.147,20.199,20.176,20.181,20.135,20.154,20.169,20.127,20.158,20.153,20.164,20.122,20.198,20.177,20.161,20.161,20.129,20.125,20.125,20.138,20.201,20.15,20.141,20.198,20.189,20.126,20.18,20.13,20.196,20.114,20.122,20.162,20.169,20.173,20.14,20.145,20.191,20.158,20.12,20.167,20.119,20.158,20.191,20.128,20.113,20.191,20.193,20.133,20.177,20.163,20.122,20.178,20.164,20.132,20.192,20.141,20.174,20.194,20.162,20.11,20.142,20.151,20.123,20.174,20.141,20.195,20.159,20.172,20.108,20.118,20.193,20.179,20.144,20.194,20.153,20.176,20.177,20.136,20.179,20.168,20.113,20.131,20.171,20.154,20.112,20.161,20.176,20.196,20.205,20.18,20.129,20.151,20.191,20.161,20.144,20.113,20.12,20.122,20.175,20.187,20.183,20.186,20.163,20.167,20.127,20.165,20.145,20.18,20.162,20.172,20.158,20.153,20.125,20.151,20.168,20.191,20.198,20.119,20.15,20.184,20.125,20.161,20.194,20.135,20.149,20.175,20.204,20.189,20.145,20.168,20.195,20.199,20.202,20.149,20.153,20.173,20.149,20.195,20.138,20.145,20.12,20.17,20.169,20.162,20.155,20.128,20.119,20.166,20.125,20.108,20.158,20.155,20.203,20.194,20.126,20.202,20.111,20.147,20.179,20.115,20.178,20.121,20.174,20.192,20.118,20.127,20.186,20.124,20.133
