-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-5.576,2.1135,-6.2855,-5.4496,4.0779,-9.6991,-2.7161,-1.0786,0.85823,-9.1171,-5.3536,-5.6299,-6.3352,-5.1719,-3.3667,-3.1532,-9.8132,2.7544,-1.8701,3.5593,-1.9154,-1.5667,0.44898,-1.4882,-2.7794,3.6487,-4.0176,-9.8043,-5.7332,-9.2363,-5.3903,-8.4008,-2.1679,-9.5782,1.574,-0.41548,-4.6631,0.76132,3.4303,3.5817,-2.3651,-7.5712,-5.266,1.4831,-8.5431,-4.4758,-5.2443,2.6947,-2.5189,-6.0738,-5.3609,3.7069,4.1005,-7.1134,3.236,4.2029,-5.7089,3.5388,2.8091,2.7474,3.2696,1.0957,1.7464,-6.5676,2.3943,0.80503,1.5862,-2.9799,-4.0244,2.993,-8.5979,-5.8165,-0.95213,-1.0886,-9.3437,-6.0096,-7.6581,-8.124,-2.0471,-6.5814,-6.4764,-6.7618,-6.3212,-0.31914,-6.6045,-6.8942,-5.6759,-4.0697,-3.6921,-7.6001,4.3974,-0.083944,-2.0726,-0.89123,-3.3868,1.9298,-5.4843,4.8273,-6.1297,-3.941,-2.8337,2.4695,-4.1714,-7.8284,-4.1821,-9.5816,4.6056,2.5571,-1.8073,2.674,-2.6014,-9.4767,3.1644,2.2856,4.5712,2.2589,-9.0191,0.71773,-5.5221,-5.7297,-8.7371,-2.2501,-6.365,-4.2039,0.13438,-9.6307,-7.3213,0.15049,-9.7461,4.3153,-9.3033,4.1381,-6.5973,-0.87727,1.507,-0.96244,-7.1599,-2.9113,-0.88531,1.9557,-5.916,4.3923,-0.79969,-3.1255,3.5208,-6.7826,-7.9462,-2.6161,0.98782,3.8932,1.0491,-5.3896,3.1766,-1.422,-1.0847,1.4373,-0.18778,3.9696,-2.1346,-4.4544,-7.1501,-3.3743,-7.7717,-3.0141,-5.5491,-9.2431,-6.22,-2.0695,-1.9124,-7.3724,2.4736,4.4861,-8.0449,4.5414,-0.012531,-3.5735,-0.37184,4.8574,-8.1424,-0.30835,-0.46043,-5.827,-0.88066,-9.2005,-0.43346,-2.3554,-7.7881,-9.3033,-4.9405,-1.7871,-0.58999,-6.8042,-8.126,-4.786,4.2926,-3.7777,3.3333,-3.5265,-4.6446,-8.1184
0.99752,-3.5221,-4.0895,-6.5044,-3.9975,2.1784,2.8679,-3.1813,-4.1988,-9.3414,-4.1052,2.9274,3.1183,-4.632,-0.044995,5.8893,-2.3891,-3.3705,5.6124,2.2137,-0.79555,4.5554,-1.3516,2.559,4.8964,1.6772,3.8479,-6.8291,-3.057,-5.4513,2.2945,-1.1286,1.1737,0.81129,2.4699,-5.4456,2.7655,-5.1829,1.724,-4.9888,2.6827,-2.225,1.0785,1.2236,1.5007,-0.082262,-7.0741,2.7876,-6.2831,-6.4002,-3.5618,5.023,-5.0754,-6.5232,-3.0134,-5.3377,3.5377,-1.5244,-6.5786,-6.4276,1.5867,1.2176,6.8252,-6.2454,-5.1449,6.7931,-2.4933,4.3942,2.3935,-4.8748,-0.027784,2.7867,7.3351,1.2695,4.3793,1.4145,1.9274,-6.0858,-3.4158,-7.4282,-6.8289,-5.9442,4.9518,1.5721,-2.163,5.8566,-6.8861,-0.081147,-2.2247,-8.2981,-3.1186,-4.6961,-3.6374,-5.9257,-3.317,3.2908,2.4204,5.3897,3.1638,-3.7511,5.897,-0.5285,-3.0778,-3.9925,0.31049,2.4988,5.9097,-5.5217,-2.9554,-0.29247,4.7788,-0.78138,1.2688,-1.7475,1.3546,5.4537,-0.68665,-5.4777,6.5902,0.62594,-0.41526,3.7414,-2.2466,-1.3588,-4.3477,-6.3605,-2.0533,-3.2979,2.6425,-6.1373,-5.0768,0.1364,-3.4738,-2.2835,-3.3109,6.6695,-1.3124,2.5955,4.2414,-3.2188,-2.8905,3.4917,3.3547,-2.9744,5.4661,6.7826,-6.8194,-0.67361,-1.9394,6.7893,-0.31275,6.7524,0.49665,5.3247,-6.8038,-5.3405,-2.8137,4.4063,-0.79956,1.8159,3.0318,-4.3062,1.5701,4.3875,6.4533,-4.0082,1.6675,3.1007,-4.4251,-6.2274,6.1756,4.2078,-6.3061,3.9369,-6.079,3.897,-2.5081,2.9977,-3.0574,-2.3871,-5.6295,7.0305,1.9437,3.4703,-0.75977,0.35633,-0.12267,-6.1794,3.9488,-1.7641,3.254,4.4292,5.4648,5.1252,-0.59334,-0.67726,1.3573,-1.0107,2.2917,-8.7801
-4.8625,6.8188,-1.1309,3.3552,-3.5721,2.3466,4.8516,-0.15404,3.6894,2.5983,0.89223,-3.3701,-4.0618,5.3952,-5.0358,-5.7383,0.56509,-7.3718,-5.9134,2.7927,3.0735,-1.7409,-1.2028,-0.69905,6.1541,4.1784,-2.0753,-3.3904,6.1673,2.8351,2.9568,5.012,-3.6499,-3.8274,-1.7129,5.365,-4.8148,1.1554,-4.3254,3.6642,1.7958,-4.2205,6.2788,1.1631,-6.4073,-6.3678,-7.6479,4.5524,2.7205,-3.0671,-7.2385,-4.373,6.2899,3.9228,3.0088,3.2074,3.3186,1.8521,2.8101,-1.6265,-3.8095,5.0473,4.9168,-5.6946,5.9155,-3.5282,-5.5348,6.3363,-0.074956,4.2327,5.8774,-3.592,3.1777,-1.6094,-6.868,4.7941,-5.1125,2.848,1.0923,3.6823,3.4378,5.6467,1.3062,-3.0717,4.784,-3.6034,-4.8733,-3.8907,-0.04197,-3.2276,4.4439,-4.4958,0.97169,-1.5849,0.25897,0.97649,-6.2024,3.1207,5.4782,-1.8127,-5.8219,0.72509,-4.9653,6.4443,6.5585,-0.7887,-5.292,-6.3479,7.1029,-0.67792,1.3186,4.6793,-4.6616,6.3181,-1.8183,1.7195,-0.97991,1.6231,7.7745,-0.6087,-4.2096,5.7622,-5.9071,-5.0793,-3.57,-5.4284,4.8243,2.6881,0.64677,2.1076,0.40122,-3.6904,-2.7125,0.22138,2.2533,-3.9383,2.1868,2.0634,-5.9272,4.8576,3.1149,2.357,2.9723,-2.979,-0.0056032,8.1328,2.8076,-2.4893,1.6686,-0.25976,4.0275,-4.1522,5.4221,0.82492,4.0663,-7.1611,3.8757,-1.7186,-0.96687,0.46257,0.4148,-3.6321,-2.4086,-5.716,-2.5962,-2.8827,6.7397,-2.8831,3.1253,-7.6315,8.0796,3.1928,-0.60744,1.7203,1.0026,4.0499,7.4128,-0.76434,-7.7778,-5.8979,-5.791,3.8656,-1.3348,5.7064,4.0045,-3.2421,-0.37468,-6.7013,-0.89558,-4.0268,6.8472,2.7517,3.871,-4.7928,-3.8868,-1.8308,3.4278,0.80486,4.5656,4.5164
-6.0863,-1.8324,-3.7239,4.2076,-3.0099,-5.6374,-6.5731,-6.7367,3.4467,-1.1194,3.3596,-7.319,4.2335,-4.2102,6.8053,4.1307,-2.4368,-6.9612,0.89892,-5.5956,2.9174,-0.097388,1.6448,0.86848,5.7223,3.2927,-5.4836,-2.7483,-2.8248,4.8543,6.8562,-3.5618,-2.198,5.0609,-6.4468,4.2019,-4.5617,7.0774,3.1857,-5.3918,-0.12495,-4.7097,5.0686,5.3272,-1.1418,-5.3993,1.0094,-6.4778,-0.45778,-5.1088,-6.6633,6.0892,7.4043,-6.6426,5.0375,-0.53385,4.4902,6.028,-1.5785,-3.8089,6.1566,7.0497,-0.023579,-1.1375,2.8125,-4.4515,2.4316,6.0014,-5.0605,4.5923,0.41325,5.1227,-2.9229,-3.2641,2.4267,-3.5015,-7.6647,-1.9145,-0.66786,2.9898,1.9651,3.4228,-1.1979,-6.8794,1.9465,6.4809,1.2234,-4.1182,2.5815,1.2658,-6.1041,2.1645,-1.0867,-5.4441,-5.8844,2.6244,0.51773,7.6938,6.0694,0.74233,-7.3029,2.7157,4.944,4.7571,5.1855,0.92922,2.2104,0.35775,7.657,-3.9349,3.7606,0.34551,3.9099,1.3202,-1.3418,1.7729,1.1747,-1.8497,5.7707,5.0455,-5.1961,-0.86628,-3.3389,-2.5403,-0.8613,3.4831,-1.8041,-2.1345,-0.56659,0.33983,0.19816,5.6805,-5.1703,2.1252,6.0129,6.6666,-1.9719,-6.9268,-4.8301,-6.0759,-1.6643,-1.1383,-2.2481,-2.5362,1.4423,-5.1235,1.2372,-6.7161,-2.6552,-5.9859,7.7626,0.21744,7.8461,5.2341,1.7535,-7.4266,2.5218,0.025879,6.0061,1.7985,4.278,2.4054,-1.0864,0.92344,0.0043718,-5.6843,-0.2528,-1.4315,4.8263,-0.88491,0.19214,-2.3763,-0.16423,1.062,1.5125,-1.9994,-2.3731,-6.2424,-8.8843,-3.3526,-6.2868,0.50695,4.095,6.7121,-0.93287,-7.0343,-4.0017,5.4856,-6.3044,-6.5251,-1.1599,7.0151,2.0667,-6.067,4.6989,5.3744,5.1007,-5.4508,-2.0884,4.0135
-2.907,-3.5063,-4.8594,2.7171,1.4349,3.1692,6.5344,-8.0358,-1.7855,0.024571,-6.2274,-5.9968,1.2949,-6.2086,-5.4745,1.4458,-3.1715,-4.2605,-7.0161,0.30714,1.7039,0.65288,3.9427,-1.1185,1.7102,-5.9354,6.7392,3.2847,-7.4201,-6.3027,-4.3081,-4.4951,-5.5241,1.4435,4.8768,1.8406,3.5831,-5.873,5.9041,-4.4395,-3.5437,5.4903,-1.4308,-5.4913,3.1663,3.3044,-5.9194,0.60397,2.0613,1.8224,-7.8626,-2.779,-5.9945,2.3715,-2.926,5.3214,-1.5355,-4.4226,3.9764,6.3741,1.7613,1.0102,-2.3843,-3.8873,6.1454,-7.6413,-1.9611,-6.4257,-3.1245,-0.74264,-1.8821,3.6263,-5.0383,-7.6273,-2.5291,3.5906,5.3987,0.74377,3.1692,-0.66088,-6.332,-2.875,2.3706,-5.1713,-5.376,-3.1472,0.39056,-6.885,5.6978,-5.2846,0.6437,-1.9611,-1.5448,0.53571,-3.0202,-3.3161,-6.6842,-2.9859,-3.3269,1.0295,0.3689,7.555,-3.7551,-4.1288,2.7923,-3.7616,0.35029,-4.4678,-1.2295,2.6928,2.7715,-1.0191,-1.1736,-1.2362,-2.9321,-3.6244,3.4613,-0.524,3.4726,-6.3915,4.0338,-7.5636,3.8043,0.15031,6.2323,4.5705,5.6731,1.1176,6.9172,-3.3712,-4.9586,-0.49094,5.9684,-3.153,2.1969,1.5508,-1.88,6.5532,-0.55654,-3.008,-3.4777,-4.6032,-3.2368,1.1208,3.9232,-6.0213,-1.9143,4.3164,5.8322,2.619,2.6954,-0.80194,8.032,2.5302,-4.5538,2.3758,7.3567,-4.6366,-4.2304,3.0612,6.7281,3.0008,1.6328,4.0696,5.3529,-4.266,6.4052,-4.963,1.6539,-4.9262,1.519,6.4631,4.7384,3.9517,-6.3981,-4.6973,-5.0987,-5.4131,-2.9338,-4.7137,-1.6783,1.241,4.5106,-3.8599,5.4276,2.5129,0.70013,-5.1731,-3.3905,3.5702,3.3405,7.8861,2.7699,3.6919,-0.74135,6.2839,3.1415,3.3417,0.625,-3.0645
5.2689,-7.0596,-6.8829,5.6697,4.0508,-0.43147,0.84643,4.6651,-5.4837,6.0619,1.7698,6.3272,-7.0109,-2.5489,1.681,-2.8932,1.3892,-6.103,-5.721,0.28925,0.014123,-3.8516,3.3799,-6.6144,-3.3905,-3.6799,7.7773,1.1721,0.45848,1.0043,-4.6556,-5.5538,0.11401,-1.6511,-2.9617,0.73664,2.3558,-5.8839,3.4972,-7.7494,3.4178,3.45,5.7112,2.7849,6.4857,5.8013,-6.5175,-1.8681,5.6298,1.23,-1.9396,-2.6123,-2.064,1.9858,-6.3492,2.0823,5.4311,4.0957,-1.322,-1.3787,-7.4351,-0.85954,-7.2062,-3.4023,-1.9946,-6.8432,-2.8692,-0.192,-6.1527,6.8456,2.7324,0.10758,0.69158,-3.7339,-7.2653,0.69271,1.9277,-1.9132,7.3424,-1.7493,-1.1652,-6.8863,-1.0506,4.7298,-5.9949,-3.9102,0.46128,0.12673,-2.3812,4.8716,-1.3649,6.1958,-0.18331,-0.93129,1.3709,-6.0951,-3.4569,1.4956,3.622,3.244,-4.3725,-5.8642,-6.464,-5.4975,-3.9435,-6.4355,5.4718,4.8427,1.1323,-3.5759,-5.3862,-7.7182,0.40212,4.2884,-3.3802,-3.036,-4.0155,5.4518,6.7909,-5.9424,-5.5076,-8.484,-4.0357,6.1117,-5.816,-0.9043,2.505,4.306,5.1683,-5.9454,3.9108,-1.2367,-1.6096,4.2842,1.311,0.066744,-6.1314,7.0745,4.1838,-0.21216,1.8989,-1.7109,1.2698,2.0016,-4.7308,-6.2964,-3.1478,5.0053,4.1241,2.7591,-5.5151,3.9995,-1.391,-7.0141,-1.1578,5.8141,0.23259,-0.21648,-3.3632,-1.3907,6.3505,-6.6052,5.6336,-0.87624,-4.8478,-2.1583,-1.697,0.88839,0.23924,-1.4063,4.0713,6.9869,2.8735,-0.60317,-6.5089,1.231,-2.525,-6.1238,-2.3638,6.3257,-2.3914,5.9034,1.3917,5.3941,4.1692,0.3872,4.8591,-1.3642,-2.3487,-4.3169,5.4177,0.22697,5.1774,-0.52328,3.1668,-0.029209,4.4638,-4.11,-6.6329,-7.5668
-4.8516,5.0105,-1.0065,-5.7654,-4.4705,4.5317,-0.082197,3.7058,4.2099,-6.1482,2.1714,-4.4645,2.2785,4.2011,-6.3773,5.6887,-1.363,1.7497,1.986,2.9828,-1.8883,6.2291,-3.2919,-0.13721,-5.189,-2.8558,1.6607,-2.6241,-3.6784,-3.4299,4.5761,1.9679,5.3557,4.2988,-0.44745,1.7258,4.9432,-6.9864,-7.1128,-4.5321,7.0436,-0.21456,-2.081,0.6839,-0.1745,7.4547,-3.3994,-6.4243,5.0047,-0.52286,3.793,5.372,4.3146,0.8428,6.3681,-2.7206,-0.59527,4.0374,3.5091,3.6557,3.8911,-2.2508,2.8411,-4.9356,-6.0176,-3.0174,0.0909,0.11533,-7.7858,-0.40843,-3.7836,5.1724,7.2369,-2.8712,5.5575,-5.8036,-5.1153,-2.7916,2.8249,-5.6556,1.3108,-2.0177,2.8629,1.3828,6.6648,3.3601,-6.069,-2.0028,0.17389,-5.4294,-3.8885,1.7598,-7.4492,-4.9373,1.9767,-4.9602,0.91916,-4.5956,0.49481,3.8838,0.70134,2.6605,3.206,-2.6893,-3.3365,4.976,4.9486,-2.4216,-6.0806,6.0324,-1.2062,4.6002,1.5012,2.2914,6.5795,0.90495,-2.6462,-0.40747,1.7998,-2.8874,-6.9819,4.9877,-3.0222,1.2094,-0.45448,-6.0617,7.032,0.1291,-2.1743,3.5556,5.5415,3.9443,-5.7301,-0.71738,5.3509,-6.9205,4.288,-3.8579,7.671,0.68631,2.2945,-6.7511,-5.3229,-4.2816,0.1639,1.319,-3.819,-0.85232,-0.055153,-4.572,-6.0629,0.64404,0.68821,4.2986,-6.4912,-4.6157,-3.6205,1.9458,3.3585,-3.8398,3.2329,-3.9541,-1.8335,-4.6423,-2.8235,5.4744,2.4749,-5.0726,1.5412,-2.1168,0.046948,-1.577,-6.0268,0.24221,5.1577,-2.0814,-2.9191,-0.50465,4.6458,5.227,-5.1581,-3.3647,-0.1807,-3.2171,1.6339,7.3858,0.7316,1.7493,0.89871,-4.0372,2.079,4.6155,-5.6939,-5.8825,-5.3982,-0.1588,-3.0715,-7.5641,-7.3107,-3.7966
5.3525,-6.3712,4.598,-5.9472,5.6383,-4.0302,4.3285,3.9987,7.3882,-0.041573,-6.9937,-1.2407,-0.14957,7.2775,-7.0913,-6.6738,1.884,-3.5661,-0.41787,2.051,0.086868,4.5204,1.9882,-1.9821,6.2875,-5.2474,1.696,1.9393,5.4673,5.7135,6.4569,3.9376,2.1307,-4.4875,-6.8475,-5.1554,0.068047,-6.115,3.886,-6.6473,2.1212,2.4614,1.6498,-2.1637,3.3974,2.4887,-6.5948,3.24,-0.071426,-2.0878,-2.9037,7.1506,-1.3917,-2.0993,-4.5708,5.0353,3.1836,1.5873,-0.91571,3.4147,-1.6557,4.752,1.7344,-3.1974,-4.5779,6.7543,-4.9844,-6.7072,-2.485,1.1533,1.9452,-5.6355,-6.5092,-1.4066,6.0513,-5.3896,-3.5364,-2.9062,-1.0971,-5.8477,-7.3626,-5.0791,4.1945,5.7901,-3.0468,4.3235,4.0973,-6.6046,-5.2711,-7.007,-3.2876,-2.1187,-1.0406,-0.10325,1.8382,6.8407,3.8335,-7.0897,-4.1074,7.1279,5.4863,0.029782,-3.5531,-5.261,2.5436,-4.1987,-2.0496,-0.38369,-6.6633,3.7285,-7.2776,-6.0872,-1.1171,-0.16538,-0.97411,2.6526,-1.5808,-3.0124,7.4535,-3.092,-5.3924,-0.050158,6.9938,-5.6745,1.5985,3.136,-5.4655,-5.0413,-0.96462,2.4532,-0.94255,-2.8059,4.0304,-1.1192,-2.855,-7.8956,0.029467,6.9536,1.2043,-1.1171,-2.923,-2.3224,-4.0627,-5.0506,0.86625,4.0549,0.92012,1.6269,-1.3501,1.174,-4.1877,2.4526,-5.3138,2.3067,6.2667,5.5435,0.74442,-3.0277,0.47921,1.206,-3.325,-2.7867,5.4689,3.5711,-4.5707,-3.1697,0.86379,-0.44983,3.8853,1.313,1.2592,6.3803,1.3597,-6.8316,-4.038,-6.5578,0.55152,-5.4254,4.6202,-3.1324,-4.7199,1.1284,6.1998,6.9744,-3.322,-3.7296,1.1287,1.1565,-1.0461,1.8937,1.4701,2.4254,-4.1882,-3.5369,-7.6308,-2.6848,3.1804,0.16665,2.837,-1.3713
6.4765,6.6058,0.38397,-6.0145,-6.0998,0.77791,-6.1695,-1.5565,5.7324,5.6429,-7.0081,0.18077,-3.85,3.9678,5.6146,3.2673,-4.9718,4.5644,-0.63582,-4.673,5.2389,-1.4481,2.3023,2.2961,4.69,5.0027,4.4022,0.30927,3.4757,-3.7343,7.9832,3.8971,1.7164,-4.4138,-0.55584,-4.718,0.31309,-0.18922,4.9729,-3.7593,-0.072304,1.7087,-0.79791,-1.6887,7.3312,1.9809,-2.6425,0.21699,-0.64912,5.1623,-5.4658,-1.4877,4.7761,-1.7594,5.866,5.3303,1.008,5.6026,6.9047,5.3312,0.57422,0.87557,-0.010028,5.3249,-3.8005,2.5348,-0.30881,-7.9368,-2.3305,-3.2447,-3.1176,-1.381,-7.2986,-5.3541,-4.3762,-1.3653,-2.1743,1.044,-4.8974,-7.2462,4.4892,-1.1402,-0.27028,6.9221,0.718,-4.7824,-0.132,-3.1688,-6.8519,-0.13138,6.8001,3.2015,5.8769,7.3836,-0.82916,-6.2932,6.7522,4.7686,1.4235,-2.0514,3.8986,6.3393,0.31553,1.8158,3.2693,3.4789,-5.4522,-0.40873,2.3911,5.5788,-5.9684,4.5591,4.7849,6.3947,-0.12772,-5.2891,-6.021,-6.4978,-5.5382,2.446,5.3003,0.99053,5.7462,4.6023,2.4085,0.53205,6.8083,2.0506,-3.1358,5.7867,1.7609,2.8245,-0.049556,-0.8067,0.71985,-0.64025,-4.5713,-2.616,2.4487,-7.465,-2.0958,-4.9076,-5.8701,3.1642,3.4733,0.30273,-5.7934,5.812,5.4932,-3.1167,2.1709,4.5099,-6.179,4.9801,-3.1579,7.1241,-3.9988,-7.864,-0.15977,-4.1659,1.6241,2.0385,1.5026,6.2189,4.4639,-5.0701,6.5691,-7.0116,-5.305,-5.9065,-6.9085,4.5105,7.3058,-7.827,-7.3844,-3.403,-2.5778,3.0519,0.85243,2.8326,-5.3727,0.094221,-1.9142,-6.1585,-2.7534,1.9148,-5.0587,-6.5621,-3.8666,-3.3096,-7.3042,-5.4453,4.6675,-2.9193,-3.9974,3.9321,-0.65126,5.4665,6.8891,1.2989
